fecha,precio
17/05/2015,648875 
18/05/2015,681375 
19/05/2015,664875 
20/05/2015,661750 
21/05/2015,630125 
22/05/2015,619750 
23/05/2015,619750 
24/05/2015,619750 
25/05/2015,619750 
26/05/2015,606375 
27/05/2015,619375 
28/05/2015,624375 
29/05/2015,630125 
30/05/2015,630125 
31/05/2015,630125 
01/06/2015,645125 
02/06/2015,664750 
03/06/2015,680000 
04/06/2015,692375 
05/06/2015,693750 
06/06/2015,693750 
07/06/2015,693750 
08/06/2015,706000 
09/06/2015,710375 
10/06/2015,690250 
11/06/2015,658375 
12/06/2015,670000 
13/06/2015,670000 
14/06/2015,670000 
15/06/2015,648375 
16/06/2015,656375 
17/06/2015,647750 
18/06/2015,655000 
19/06/2015,651000 
20/06/2015,651000 
21/06/2015,651000 
22/06/2015,660250 
23/06/2015,649250 
24/06/2015,682625 
25/06/2015,679250 
26/06/2015,679000 
27/06/2015,679000 
28/06/2015,679000 
29/06/2015,672875 
30/06/2015,676750 
01/07/2015,655125 
02/07/2015,656125 
03/07/2015,656125 
04/07/2015,656125 
05/07/2015,656125 
06/07/2015,654625 
07/07/2015,658500 
08/07/2015,659750 
09/07/2015,656000 
10/07/2015,661000 
11/07/2015,661000 
12/07/2015,661000 
13/07/2015,682375 
14/07/2015,698625 
15/07/2015,693000 
16/07/2015,691375 
17/07/2015,695500 
18/07/2015,695500 
19/07/2015,695500 
20/07/2015,689750 
21/07/2015,690500 
22/07/2015,691750 
23/07/2015,675875 
24/07/2015,692750 
25/07/2015,692750 
26/07/2015,692750 
27/07/2015,680250 
28/07/2015,679750 
29/07/2015,691000 
30/07/2015,710250 
31/07/2015,711375 
01/08/2015,711375 
02/08/2015,711375 
03/08/2015,714875 
04/08/2015,720875 
05/08/2015,737500 
06/08/2015,729375 
07/08/2015,751125 
08/08/2015,751125 
09/08/2015,751125 
10/08/2015,773875 
11/08/2015,819500 
12/08/2015,792000 
13/08/2015,827500 
14/08/2015,835500 
15/08/2015,835500 
16/08/2015,835500 
17/08/2015,819125 
18/08/2015,828125 
19/08/2015,808250 
20/08/2015,800500 
21/08/2015,775250 
22/08/2015,775250 
23/08/2015,775250 
24/08/2015,764875 
25/08/2015,752375 
26/08/2015,774875 
27/08/2015,779000 
28/08/2015,751125 
29/08/2015,751125 
30/08/2015,751125 
31/08/2015,748000 
01/09/2015,729625 
02/09/2015,726000 
03/09/2015,727250 
04/09/2015,723500 
05/09/2015,723500 
